corpus,source_pdf,source_txt,source_exists,date,year,month,day,case_numbers,doc_tags,pages,text_chars,ocr_chars,word_count,status
research,RESEARCH\vLex-Vincent-Can-a-divorce-case-be-1.pdf,extracted_research\vLex-Vincent-Can-a-divorce-case-be-1.txt,yes,,,,,,,7,27835,0,4847,ok
research,RESEARCH\vLex-Vincent-Can-a-judge-be-recused-1.pdf,extracted_research\vLex-Vincent-Can-a-judge-be-recused-1.txt,yes,,,,,,,16,73443,0,12352,ok
research,RESEARCH\vLex-Vincent-Can-a-judge-be-recused-17f31b40-1.pdf,extracted_research\vLex-Vincent-Can-a-judge-be-recused-17f31b40-1.txt,yes,,,,,,,16,73443,0,12352,ok
research,RESEARCH\vLex-Vincent-Can-a-judge-be-recused-76e5928a-1.pdf,extracted_research\vLex-Vincent-Can-a-judge-be-recused-76e5928a-1.txt,yes,,,,,,,16,73443,0,12352,ok
research,RESEARCH\vLex-Vincent-Can-an-administrative-judge-use-1.pdf,extracted_research\vLex-Vincent-Can-an-administrative-judge-use-1.txt,yes,,,,,,,5,23639,0,3834,ok
research,RESEARCH\vLex-Vincent-Can-court-coordinators-in-Texas-1.pdf,extracted_research\vLex-Vincent-Can-court-coordinators-in-Texas-1.txt,yes,,,,,,,6,27699,0,4382,ok
research,RESEARCH\vLex-Vincent-Case-5-24-cv-01311-R-Document-16-Filed-06-24-25-Page-1-of-45-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-1.pdf,extracted_research\vLex-Vincent-Case-5-24-cv-01311-R-Document-16-Filed-06-24-25-Page-1-of-45-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-1.txt,yes,2025-06-24,2025,06,24,24-cv-01311-R;5-24-cv-01311,,45,139335,0,22254,ok
research,RESEARCH\vLex-Vincent-Case-5-24-cv-01311-R-Document-18-Filed-06-30-25-Page-1-of-5-FILED-JUN-3-D-2025-IN-THE-UNITED-STATES--1.pdf,extracted_research\vLex-Vincent-Case-5-24-cv-01311-R-Document-18-Filed-06-30-25-Page-1-of-5-FILED-JUN-3-D-2025-IN-THE-UNITED-STATES--1.txt,yes,2025-06-30,2025,06,30,24-cv-01311-R;5-24-cv-01311,,15,44201,0,6935,ok
research,RESEARCH\vLex-Vincent-Case-5-24-cv-01311-R-Document-18-Filed-06-30-25-Page-1-of-5-FILED-JUN-3-D-2025-IN-THE-UNITED-STATES--13ed95c2-1.pdf,extracted_research\vLex-Vincent-Case-5-24-cv-01311-R-Document-18-Filed-06-30-25-Page-1-of-5-FILED-JUN-3-D-2025-IN-THE-UNITED-STATES--13ed95c2-1.txt,yes,2025-06-30,2025,06,30,24-cv-01311-R;5-24-cv-01311,,15,44201,0,6935,ok
research,RESEARCH\vLex-Vincent-Case-5-24-cv-01311-R-Document-18-Filed-06-30-25-Page-1-of-5-FILED-JUN-3-D-2025-IN-THE-UNITED-STATES--389ccc19-1.pdf,extracted_research\vLex-Vincent-Case-5-24-cv-01311-R-Document-18-Filed-06-30-25-Page-1-of-5-FILED-JUN-3-D-2025-IN-THE-UNITED-STATES--389ccc19-1.txt,yes,2025-06-30,2025,06,30,24-cv-01311-R;5-24-cv-01311,,34,91608,0,14963,ok
research,RESEARCH\vLex-Vincent-CAUSE-NUMBER--2500011168--OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE--ST-1.pdf,extracted_research\vLex-Vincent-CAUSE-NUMBER--2500011168--OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE--ST-1.txt,yes,,,,,,,20,50210,0,8525,ok
research,RESEARCH\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-1.pdf,extracted_research\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-1.txt,yes,,,,,,,34,79734,0,13875,ok
research,RESEARCH\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-50e71d2f-1.pdf,extracted_research\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-50e71d2f-1.txt,yes,,,,,,,34,79734,0,13875,ok
research,RESEARCH\vLex-Vincent-Charles-Dustin-Myers (1)-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers (1)-1.txt,yes,,,,,,,18,53271,0,8745,ok
research,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-1.txt,yes,,,,,,,7,36417,0,5942,ok
research,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,yes,,,,,,,6,33338,0,5394,ok
research,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,yes,,,,,,,18,41494,0,6716,ok
research,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,yes,,,,,,,18,41494,0,6716,ok
research,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,yes,,,,,,,15,36101,0,5819,ok
research,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,yes,,,,,,,25,77436,0,12504,ok
research,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,yes,,,,,,,8,48596,0,7609,ok
research,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,yes,,,,,,,15,33814,0,5444,ok
research,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,yes,,,,,,,15,36390,0,5674,ok
research,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,yes,,,,,,,23,55526,0,8540,ok
research,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.txt,yes,,,,,,,23,55526,0,8540,ok
research,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,yes,,,,,,,35,89246,0,13787,ok
research,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,yes,,,,,,,29,70321,0,11257,ok
research,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,yes,,,,,,,33,78305,0,12689,ok
research,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.txt,yes,,,,,,,35,83763,0,13531,ok
research,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-exchanged-numerous-interstate-text-messages-and-emails--and-submitt-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-exchanged-numerous-interstate-text-messages-and-emails--and-submitt-1.txt,yes,,,,,,,24,57694,0,9138,ok
research,RESEARCH\vLex-Vincent-Does-a-defendant's-attempt-to-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-attempt-to-1.txt,yes,,,,,,,4,15672,0,2632,ok
research,RESEARCH\vLex-Vincent-Does-a-defendant's-attempt-to-d3981fb9-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-attempt-to-d3981fb9-1.txt,yes,,,,,,,4,15672,0,2632,ok
research,RESEARCH\vLex-Vincent-Does-a-defendant's-attempt-to-d46836ca-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-attempt-to-d46836ca-1.txt,yes,,,,,,,4,15672,0,2632,ok
research,RESEARCH\vLex-Vincent-Does-a-defendant's-prior-answer-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-prior-answer-1.txt,yes,,,,,,,5,20904,0,3545,ok
research,RESEARCH\vLex-Vincent-Does-a-defendant's-prior-answer-3794fd11-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-prior-answer-3794fd11-1.txt,yes,,,,,,,5,20904,0,3545,ok
research,RESEARCH\vLex-Vincent-Does-a-defendant's-prior-answer-9442652a-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-prior-answer-9442652a-1.txt,yes,,,,,,,5,20904,0,3545,ok
research,RESEARCH\vLex-Vincent-Does-a-district-judge-in-1.pdf,extracted_research\vLex-Vincent-Does-a-district-judge-in-1.txt,yes,,,,,,,10,47563,0,7978,ok
research,RESEARCH\vLex-Vincent-Does-a-district-judge-in-6670bc4d-1.pdf,extracted_research\vLex-Vincent-Does-a-district-judge-in-6670bc4d-1.txt,yes,,,,,,,8,40118,0,6561,ok
research,RESEARCH\vLex-Vincent-Does-a-party-have-to-1.pdf,extracted_research\vLex-Vincent-Does-a-party-have-to-1.txt,yes,,,,,,,8,34036,0,5949,ok
research,RESEARCH\vLex-Vincent-Does-a-Texas-court-have-1.pdf,extracted_research\vLex-Vincent-Does-a-Texas-court-have-1.txt,yes,,,,,,,10,47684,0,7965,ok
research,RESEARCH\vLex-Vincent-Does-a-Texas-court-have-90bae863-1.pdf,extracted_research\vLex-Vincent-Does-a-Texas-court-have-90bae863-1.txt,yes,,,,,,,10,47684,0,7965,ok
research,RESEARCH\vLex-Vincent-Does-a-Texas-court-have-c0d046b3-1.pdf,extracted_research\vLex-Vincent-Does-a-Texas-court-have-c0d046b3-1.txt,yes,,,,,,,10,47684,0,7965,ok
research,RESEARCH\vLex-Vincent-Does-a-Texas-court-have-da0fb395-1.pdf,extracted_research\vLex-Vincent-Does-a-Texas-court-have-da0fb395-1.txt,yes,,,,,,,10,47684,0,7965,ok
research,RESEARCH\vLex-Vincent-Does-causing-a-risk-of-1.pdf,extracted_research\vLex-Vincent-Does-causing-a-risk-of-1.txt,yes,,,,,,,8,33640,0,5487,ok
research,RESEARCH\vLex-Vincent-Does-causing-a-risk-of-4894d2da-1.pdf,extracted_research\vLex-Vincent-Does-causing-a-risk-of-4894d2da-1.txt,yes,,,,,,,8,33640,0,5487,ok
research,RESEARCH\vLex-Vincent-Does-causing-a-risk-of-68a58cec-1.pdf,extracted_research\vLex-Vincent-Does-causing-a-risk-of-68a58cec-1.txt,yes,,,,,,,8,33640,0,5487,ok
research,RESEARCH\vLex-Vincent-Does-traveling-to-Oklahoma-to-prepare-fraudulent-documents-for-submission-in-Texas-state-courts-cons-1.pdf,extracted_research\vLex-Vincent-Does-traveling-to-Oklahoma-to-prepare-fraudulent-documents-for-submission-in-Texas-state-courts-cons-1.txt,yes,,,,,,,16,36776,0,5802,ok
research,RESEARCH\vLex-Vincent-Does-traveling-to-Oklahoma-to-prepare-fraudulent-documents-for-submission-in-Texas-state-courts-sati-1.pdf,extracted_research\vLex-Vincent-Does-traveling-to-Oklahoma-to-prepare-fraudulent-documents-for-submission-in-Texas-state-courts-sati-1.txt,yes,,,,,,,10,22643,0,3415,ok
research,RESEARCH\vLex-Vincent-Draft-a-civil-RICO-complaint-based-on-the-provided-facts--establishing-the-existence-of-an-enterpris-1.pdf,extracted_research\vLex-Vincent-Draft-a-civil-RICO-complaint-based-on-the-provided-facts--establishing-the-existence-of-an-enterpris-1.txt,yes,,,,,,complaint,38,97676,0,15666,ok
research,RESEARCH\vLex-Vincent-Draft-a-civil-RICO-complaint-based-on-the-provided-facts--establishing-the-existence-of-an-enterpris-e95e2036-1.pdf,extracted_research\vLex-Vincent-Draft-a-civil-RICO-complaint-based-on-the-provided-facts--establishing-the-existence-of-an-enterpris-e95e2036-1.txt,yes,,,,,,complaint,38,97676,0,15666,ok
research,RESEARCH\vLex-Vincent-Evaluate-the-viability-of-the-complaint-filed-by-Charles-Dustin-Myers-under-the-Racketeer-Influenced-1.pdf,extracted_research\vLex-Vincent-Evaluate-the-viability-of-the-complaint-filed-by-Charles-Dustin-Myers-under-the-Racketeer-Influenced-1.txt,yes,,,,,,complaint,40,94066,0,15077,ok
research,RESEARCH\vLex-Vincent-eXPLAIN-how-judges-and-attorneys-in-a-divorce-suit-can-be-implicated-in-a-rico-conspiracy-started-by-1.pdf,extracted_research\vLex-Vincent-eXPLAIN-how-judges-and-attorneys-in-a-divorce-suit-can-be-implicated-in-a-rico-conspiracy-started-by-1.txt,yes,,,,,,,24,58925,0,9605,ok
research,RESEARCH\vLex-Vincent-Extortion-Under-Color-of-Official-Right--Extortion-under-color-of-official-right-does-not-require-pr-1.pdf,extracted_research\vLex-Vincent-Extortion-Under-Color-of-Official-Right--Extortion-under-color-of-official-right-does-not-require-pr-1.txt,yes,,,,,,,19,44399,0,7577,ok
research,RESEARCH\vLex-Vincent-For-a-civil-RICO-claim-to-prevail--is-it-a-requirement-to-have-multiple-victims--or-are-there-except-1.pdf,extracted_research\vLex-Vincent-For-a-civil-RICO-claim-to-prevail--is-it-a-requirement-to-have-multiple-victims--or-are-there-except-1.txt,yes,,,,,,,18,41234,0,6785,ok
research,RESEARCH\vLex-Vincent-Funds-exceeding--5-000-were-transferred-from-Texas-to-Oklahoma-via-PayPal-as-part-of-the-fraudulent--1.pdf,extracted_research\vLex-Vincent-Funds-exceeding--5-000-were-transferred-from-Texas-to-Oklahoma-via-PayPal-as-part-of-the-fraudulent--1.txt,yes,,,,,,transfer,13,31343,0,5090,ok
research,RESEARCH\vLex-Vincent-How-and-when-can-a-party-invoke-their-right-to-a-jury-trial--1.pdf,extracted_research\vLex-Vincent-How-and-when-can-a-party-invoke-their-right-to-a-jury-trial--1.txt,yes,,,,,,,27,62446,0,11395,ok
research,RESEARCH\vLex-Vincent-How-does-a-party-file-1.pdf,extracted_research\vLex-Vincent-How-does-a-party-file-1.txt,yes,,,,,,,13,65682,0,10746,ok
research,RESEARCH\vLex-Vincent-How-does-the-10th-Circuit-distinguish-between-the-person-and-the-enterprise-under-RICO--1.pdf,extracted_research\vLex-Vincent-How-does-the-10th-Circuit-distinguish-between-the-person-and-the-enterprise-under-RICO--1.txt,yes,,,,,,,28,65659,0,10549,ok
research,RESEARCH\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa (1)-1.pdf,extracted_research\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa (1)-1.txt,yes,,,,,,mandamus;petition,34,95957,0,15984,ok
research,RESEARCH\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa-1.pdf,extracted_research\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa-1.txt,yes,,,,,,mandamus;petition,25,73619,0,12217,ok
research,RESEARCH\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-1.pdf,extracted_research\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-1.txt,yes,,,,,,,23,53451,0,8533,ok
research,RESEARCH\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-f835fe0b-1.pdf,extracted_research\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-f835fe0b-1.txt,yes,,,,,,,20,47372,0,7620,ok
research,RESEARCH\vLex-Vincent-If-a-district-judge-takes-up-a-case--makes-an-order--without-a-hearing-or-hearing-evidence--and-depr (1)-1.pdf,extracted_research\vLex-Vincent-If-a-district-judge-takes-up-a-case--makes-an-order--without-a-hearing-or-hearing-evidence--and-depr (1)-1.txt,yes,,,,,,order;hearing,15,33496,0,5697,ok
research,RESEARCH\vLex-Vincent-If-a-district-judge-takes-up-a-case--makes-an-order--without-a-hearing-or-hearing-evidence--and-depr-1.pdf,extracted_research\vLex-Vincent-If-a-district-judge-takes-up-a-case--makes-an-order--without-a-hearing-or-hearing-evidence--and-depr-1.txt,yes,,,,,,order;hearing,5,12534,0,2111,ok
research,RESEARCH\vLex-Vincent-If-a-judge-in-Texas-deprived-a-litigant-of-their-home-and-property-without-a-hearing--issued-an-orde-1.pdf,extracted_research\vLex-Vincent-If-a-judge-in-Texas-deprived-a-litigant-of-their-home-and-property-without-a-hearing--issued-an-orde-1.txt,yes,,,,,,hearing,26,62642,0,10200,ok
research,RESEARCH\vLex-Vincent-If-a-judge-in-Texas-deprived-a-litigant-of-their-home-and-property-without-a-hearing--issued-an-orde-a63d3a48-1.pdf,extracted_research\vLex-Vincent-If-a-judge-in-Texas-deprived-a-litigant-of-their-home-and-property-without-a-hearing--issued-an-orde-a63d3a48-1.txt,yes,,,,,,hearing,26,62642,0,10200,ok
research,RESEARCH\vLex-Vincent-If-a-judge-orders-a-1.pdf,extracted_research\vLex-Vincent-If-a-judge-orders-a-1.txt,yes,,,,,,order,7,37006,0,6024,ok
research,RESEARCH\vLex-Vincent-If-a-judge-orders-a-86b9e418-1.pdf,extracted_research\vLex-Vincent-If-a-judge-orders-a-86b9e418-1.txt,yes,,,,,,order,11,54055,0,9120,ok
research,RESEARCH\vLex-Vincent-If-a-litigant-files-a-tieritary-recusal--and-the-opposing-party-doesn-t-respond--can-the-regional-ju-1.pdf,extracted_research\vLex-Vincent-If-a-litigant-files-a-tieritary-recusal--and-the-opposing-party-doesn-t-respond--can-the-regional-ju-1.txt,yes,,,,,,recusal,23,78497,0,13281,ok
research,RESEARCH\vLex-Vincent-If-a-litigant-is-filing-suit-in-federal-court-and-has-active-mandamus-petitions-containing-evidence--1.pdf,extracted_research\vLex-Vincent-If-a-litigant-is-filing-suit-in-federal-court-and-has-active-mandamus-petitions-containing-evidence--1.txt,yes,,,,,,mandamus;petition;federal,9,19503,0,2984,ok
research,RESEARCH\vLex-Vincent-If-a-party-in-Texas-1.pdf,extracted_research\vLex-Vincent-If-a-party-in-Texas-1.txt,yes,,,,,,,15,71918,0,11899,ok
research,RESEARCH\vLex-Vincent-If-an-agreed-temporary-order--not-adopted-by-the-district-judge--bears-only-an-associate-judge-s-sig-1.pdf,extracted_research\vLex-Vincent-If-an-agreed-temporary-order--not-adopted-by-the-district-judge--bears-only-an-associate-judge-s-sig-1.txt,yes,,,,,,order,10,23781,0,3984,ok
research,RESEARCH\vLex-Vincent-If-an-objection-is-overruled-1.pdf,extracted_research\vLex-Vincent-If-an-objection-is-overruled-1.txt,yes,,,,,,objection,10,39924,0,6714,ok
research,RESEARCH\vLex-Vincent-If-court-staff--such-as-a-court-coordinator-or-clerk--is-actually-aware-of-serious-issues-in-a-case--1.pdf,extracted_research\vLex-Vincent-If-court-staff--such-as-a-court-coordinator-or-clerk--is-actually-aware-of-serious-issues-in-a-case--1.txt,yes,,,,,,,5,10150,0,1619,ok
research,RESEARCH\vLex-Vincent-If-court-staff--such-as-a-court-coordinator-or-clerk--is-actually-aware-of-serious-issues-in-a-case--30d1513b-1.pdf,extracted_research\vLex-Vincent-If-court-staff--such-as-a-court-coordinator-or-clerk--is-actually-aware-of-serious-issues-in-a-case--30d1513b-1.txt,yes,,,,,,,5,10150,0,1619,ok
research,RESEARCH\vLex-Vincent-If-requesting-service-by-U-S--Marshals-and-filing-in-Oklahoma-federal-court--how-can-service-be-effe-1.pdf,extracted_research\vLex-Vincent-If-requesting-service-by-U-S--Marshals-and-filing-in-Oklahoma-federal-court--how-can-service-be-effe-1.txt,yes,,,,,,federal,16,38218,0,6274,ok
research,RESEARCH\vLex-Vincent-If-someone-in-oklahoma-invites-someone-to-his-house-and-that-person-lives-in-Texas--and-their-whole--1.pdf,extracted_research\vLex-Vincent-If-someone-in-oklahoma-invites-someone-to-his-house-and-that-person-lives-in-Texas--and-their-whole--1.txt,yes,,,,,,,19,47799,0,7803,ok
research,RESEARCH\vLex-Vincent-If-someone-pleads-no-contest-to-a-speeding-ticket-in-Texas--what-are-some-lesser-known-legal-strateg-1.pdf,extracted_research\vLex-Vincent-If-someone-pleads-no-contest-to-a-speeding-ticket-in-Texas--what-are-some-lesser-known-legal-strateg-1.txt,yes,,,,,,,13,31478,0,5124,ok
research,RESEARCH\vLex-Vincent-If-temporary-orders-in-Texas-are-issued-without-the-respondent-s-and-their-counsel-s-signatures--but-1.pdf,extracted_research\vLex-Vincent-If-temporary-orders-in-Texas-are-issued-without-the-respondent-s-and-their-counsel-s-signatures--but-1.txt,yes,,,,,,order,13,29810,0,4863,ok
research,RESEARCH\vLex-Vincent-If-the-local-rules-of-1.pdf,extracted_research\vLex-Vincent-If-the-local-rules-of-1.txt,yes,,,,,,,3,14776,0,2333,ok
research,RESEARCH\vLex-Vincent-II--JUDGE-KAITCER--ATTORNEY-COOPER-L--CARTER--AND-PETITONER-MORGAN-MICHELLE-MYERS---EXTORTION-AND-CO-1.pdf,extracted_research\vLex-Vincent-II--JUDGE-KAITCER--ATTORNEY-COOPER-L--CARTER--AND-PETITONER-MORGAN-MICHELLE-MYERS---EXTORTION-AND-CO-1.txt,yes,,,,,,,31,81137,0,13458,ok
research,RESEARCH\vLex-Vincent-In-a-civil-or-criminal-RICO-claim-under-U-S--federal-law--under-what-circumstances-can-perjury-serve-1.pdf,extracted_research\vLex-Vincent-In-a-civil-or-criminal-RICO-claim-under-U-S--federal-law--under-what-circumstances-can-perjury-serve-1.txt,yes,,,,,,federal,12,30150,0,5008,ok
research,RESEARCH\vLex-Vincent-In-a-divorce-proceeding-that-has-not-been-finalized--if-a-third-party-fraudulently-induces-the-court-1.pdf,extracted_research\vLex-Vincent-In-a-divorce-proceeding-that-has-not-been-finalized--if-a-third-party-fraudulently-induces-the-court-1.txt,yes,,,,,,,12,29343,0,4810,ok
research,RESEARCH\vLex-Vincent-In-a-scenario-where-an-individual-travels-from-Texas-to-Oklahoma-to-prepare-fraudulent-divorce-paper-1.pdf,extracted_research\vLex-Vincent-In-a-scenario-where-an-individual-travels-from-Texas-to-Oklahoma-to-prepare-fraudulent-divorce-paper-1.txt,yes,,,,,,,17,40004,0,6476,ok
research,RESEARCH\vLex-Vincent-In-Oklahoma--is-it-proper-to-sue-someone-under-personal-injury--other--if-they-deceived-you-by-claim-1.pdf,extracted_research\vLex-Vincent-In-Oklahoma--is-it-proper-to-sue-someone-under-personal-injury--other--if-they-deceived-you-by-claim-1.txt,yes,,,,,,,15,33179,0,5377,ok
research,RESEARCH\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction- (1)-1.pdf,extracted_research\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction- (1)-1.txt,yes,,,,,,federal,9,19465,0,3074,ok
research,RESEARCH\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction--1.pdf,extracted_research\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction--1.txt,yes,,,,,,federal,9,19465,0,3074,ok
